hours-per-week,capital-loss,capital-gain,sex,race,relationship,occupation,marital-status,education-num,education,fnlwgt,workclass,age,income
40,0,0,Female,White,Own-child,Adm-clerical,Never-married,9,HS-grad,139576,Private,18,<=50K
27,0,0,Male,White,Not-in-family,Other-service,Never-married,9,HS-grad,252355,Private,22,<=50K
60,0,0,Male,White,Not-in-family,Exec-managerial,Divorced,13,Bachelors,83812,Self-emp-not-inc,44,<=50K
40,0,0,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,89718,Private,36,<=50K
40,0,0,Female,White,Not-in-family,Exec-managerial,Divorced,11,Assoc-voc,222810,Private,65,<=50K
25,0,0,Male,White,Husband,Other-service,Married-civ-spouse,6,10th,296158,Private,21,<=50K
40,2339,0,Male,White,Not-in-family,Craft-repair,Divorced,9,HS-grad,162140,Private,41,<=50K
35,0,0,Female,White,Unmarried,Other-service,Never-married,10,Some-college,36601,Private,28,<=50K
40,0,0,Female,White,Not-in-family,Machine-op-inspct,Never-married,10,Some-college,195337,Private,27,<=50K
12,0,0,Male,Black,Not-in-family,Other-service,Never-married,10,Some-college,282721,State-gov,19,<=50K
40,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,10,Some-college,206049,Private,40,<=50K
15,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,9,HS-grad,223392,Private,19,<=50K
40,0,2829,Male,White,Husband,Transport-moving,Married-civ-spouse,11,Assoc-voc,27821,Private,40,<=50K
40,0,0,Male,White,Unmarried,Craft-repair,Never-married,9,HS-grad,131827,Private,37,<=50K
40,0,0,Male,Black,Husband,Adm-clerical,Married-civ-spouse,10,Some-college,549413,Private,33,>50K
40,0,0,Male,White,Husband,Other-service,Married-civ-spouse,9,HS-grad,69491,Private,34,<=50K
40,0,0,Male,White,Not-in-family,Protective-serv,Never-married,12,Assoc-acdm,193755,Local-gov,44,<=50K
40,0,0,Female,Black,Unmarried,Adm-clerical,Divorced,10,Some-college,598802,Private,33,<=50K
10,0,2290,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,259762,Local-gov,72,<=50K
40,0,0,Female,White,Own-child,Sales,Never-married,9,HS-grad,266255,Private,19,<=50K
36,0,0,Female,White,Not-in-family,Prof-specialty,Divorced,11,Assoc-voc,32954,Private,59,<=50K
40,0,0,Female,Black,Not-in-family,Protective-serv,Divorced,9,HS-grad,291808,Private,40,<=50K
40,0,0,Female,White,Unmarried,Prof-specialty,Divorced,9,HS-grad,190728,Private,35,<=50K
45,0,0,Male,White,Not-in-family,Adm-clerical,Never-married,12,Assoc-acdm,59184,Private,22,<=50K
40,0,0,Female,White,Not-in-family,Prof-specialty,Never-married,14,Masters,196456,Private,41,<=50K
50,0,0,Male,White,Husband,Tech-support,Married-civ-spouse,10,Some-college,147989,Private,59,>50K
40,0,0,Male,White,Unmarried,Handlers-cleaners,Divorced,8,12th,195784,Private,50,<=50K
10,0,0,Female,White,Not-in-family,Adm-clerical,Never-married,12,Assoc-acdm,202214,Private,21,<=50K
40,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,225165,Self-emp-inc,40,<=50K
40,0,0,Male,White,Not-in-family,Sales,Never-married,9,HS-grad,54825,Private,22,<=50K
16,0,0,Female,White,Own-child,Transport-moving,Never-married,7,11th,132636,Private,17,<=50K
40,0,0,Male,White,Not-in-family,Other-service,Divorced,4,7th-8th,228320,Local-gov,42,<=50K
40,0,0,Male,Black,Husband,Machine-op-inspct,Married-civ-spouse,10,Some-college,415500,Private,37,>50K
40,0,0,Female,White,Unmarried,Craft-repair,Separated,5,9th,96080,Private,46,<=50K
99,0,2907,Male,White,Not-in-family,Farming-fishing,Never-married,9,HS-grad,511289,Private,31,<=50K
45,0,0,Male,White,Husband,Adm-clerical,Married-civ-spouse,4,7th-8th,159574,Private,33,<=50K
40,0,7298,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,224105,Private,27,>50K
35,0,0,Male,White,Husband,Farming-fishing,Married-civ-spouse,9,HS-grad,128105,Self-emp-not-inc,59,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,89508,Local-gov,39,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,10,Some-college,370242,Private,29,<=50K
55,0,0,Female,White,Not-in-family,Exec-managerial,Widowed,13,Bachelors,67257,Private,26,<=50K
40,0,0,Male,White,Own-child,Craft-repair,Never-married,9,HS-grad,62952,Private,24,<=50K
40,1980,0,Male,White,Not-in-family,Adm-clerical,Never-married,10,Some-college,111058,Private,25,<=50K
20,0,0,Female,White,Other-relative,Adm-clerical,Never-married,10,Some-college,29235,Private,30,<=50K
40,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,7,11th,101119,State-gov,52,<=50K
40,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,140516,Federal-gov,51,>50K
60,0,0,Male,White,Not-in-family,Sales,Never-married,13,Bachelors,159888,Private,30,>50K
60,0,0,Male,White,Own-child,Tech-support,Never-married,10,Some-college,166371,Private,23,<=50K
45,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,16,Doctorate,160910,State-gov,37,<=50K
38,0,0,Male,Black,Husband,Adm-clerical,Married-civ-spouse,10,Some-college,257064,State-gov,25,<=50K
65,0,15024,Male,White,Husband,Prof-specialty,Married-civ-spouse,15,Prof-school,181307,Self-emp-not-inc,49,>50K
55,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,9,HS-grad,83253,Private,30,<=50K
40,0,0,Female,White,Unmarried,Adm-clerical,Divorced,10,Some-college,128700,Private,40,<=50K
32,0,0,Male,Other,Other-relative,Machine-op-inspct,Never-married,9,HS-grad,243010,Private,20,<=50K
55,0,3103,Male,White,Husband,Farming-fishing,Married-civ-spouse,11,Assoc-voc,37778,Self-emp-not-inc,35,<=50K
45,0,0,Male,White,Own-child,Exec-managerial,Never-married,13,Bachelors,132320,Private,24,<=50K
40,0,0,Male,Black,Unmarried,Craft-repair,Separated,9,HS-grad,234755,Private,32,<=50K
30,0,0,Female,Black,Own-child,Other-service,Separated,9,HS-grad,142616,Private,35,<=50K
40,0,0,Female,White,Not-in-family,Other-service,Never-married,9,HS-grad,148509,Private,20,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,240738,State-gov,29,>50K
28,0,0,Male,White,Own-child,Craft-repair,Never-married,9,HS-grad,32276,Private,25,<=50K
40,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,4,7th-8th,163921,Local-gov,50,<=50K
50,0,0,Male,White,Not-in-family,Adm-clerical,Never-married,9,HS-grad,464103,Private,24,<=50K
32,0,0,Female,White,Own-child,Protective-serv,Divorced,9,HS-grad,327825,Local-gov,30,<=50K
40,0,0,Male,White,Husband,Adm-clerical,Married-civ-spouse,10,Some-college,267085,Private,37,<=50K
30,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,9,HS-grad,234663,Private,20,<=50K
50,0,5013,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,189123,Self-emp-not-inc,49,<=50K
50,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,4,7th-8th,104996,Private,55,<=50K
3,0,0,Female,White,Own-child,Other-service,Married-spouse-absent,9,HS-grad,184975,Private,22,<=50K
12,0,0,Male,White,Not-in-family,Adm-clerical,Never-married,12,Assoc-acdm,246965,Private,23,<=50K
40,0,4650,Male,White,Not-in-family,Prof-specialty,Never-married,9,HS-grad,227065,Private,43,<=50K
35,0,0,Male,White,Own-child,Sales,Never-married,10,Some-college,185948,Private,21,<=50K
40,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,134854,Self-emp-inc,52,>50K
40,0,4064,Male,White,Husband,Sales,Married-civ-spouse,11,Assoc-voc,281030,Private,30,<=50K
45,0,9562,Male,White,Unmarried,Adm-clerical,Divorced,13,Bachelors,126701,Private,42,>50K
50,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,13,Bachelors,95949,Self-emp-not-inc,50,<=50K
99,0,0,Female,White,Unmarried,Exec-managerial,Divorced,12,Assoc-acdm,88528,Self-emp-not-inc,51,<=50K
45,0,0,Female,Amer-Indian-Eskimo,Not-in-family,Exec-managerial,Divorced,6,10th,24723,Private,47,<=50K
40,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,184581,Private,45,<=50K
40,0,0,Female,Black,Unmarried,Other-service,Widowed,10,Some-college,100067,Federal-gov,48,<=50K
50,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,182863,Private,36,>50K
40,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,85434,Private,61,<=50K
30,0,0,Male,White,Not-in-family,Sales,Divorced,13,Bachelors,158092,Private,72,<=50K
15,0,0,Female,White,Own-child,Sales,Never-married,10,Some-college,104844,Private,19,<=50K
40,0,6849,Female,Amer-Indian-Eskimo,Unmarried,Other-service,Divorced,9,HS-grad,106183,Private,39,<=50K
40,0,0,Female,White,Not-in-family,Machine-op-inspct,Never-married,7,11th,89347,Private,24,<=50K
20,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,9,HS-grad,261259,Private,19,<=50K
48,0,0,Male,White,Not-in-family,Sales,Never-married,9,HS-grad,286166,Private,20,<=50K
40,0,0,Female,White,Own-child,Craft-repair,Never-married,9,HS-grad,122272,Private,23,<=50K
53,0,0,Male,White,Husband,Farming-fishing,Married-civ-spouse,9,HS-grad,248739,Private,58,>50K
40,0,0,Male,White,Own-child,Craft-repair,Never-married,8,12th,224238,Private,20,<=50K
12,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,138157,Private,62,<=50K
2,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,13,Bachelors,236627,Private,67,<=50K
40,0,1831,Female,White,Own-child,Exec-managerial,Divorced,9,HS-grad,353524,Private,36,<=50K
20,0,0,Female,White,Unmarried,Tech-support,Separated,11,Assoc-voc,391040,Private,38,<=50K
80,0,0,Female,White,Unmarried,Other-service,Divorced,9,HS-grad,134997,Private,23,<=50K
40,0,0,Female,White,Wife,Sales,Married-civ-spouse,9,HS-grad,392487,Private,28,<=50K
40,0,0,Male,White,Own-child,Exec-managerial,Divorced,9,HS-grad,216724,Private,25,<=50K
55,0,15024,Male,White,Husband,Prof-specialty,Married-civ-spouse,16,Doctorate,174395,Self-emp-not-inc,41,>50K
40,1848,0,Male,White,Husband,Sales,Married-civ-spouse,13,Bachelors,383058,Private,63,>50K
30,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,96073,Self-emp-not-inc,60,<=50K
50,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,103435,Self-emp-inc,31,<=50K
37,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,96718,Self-emp-not-inc,29,<=50K
45,0,7688,Female,White,Wife,Exec-managerial,Married-civ-spouse,13,Bachelors,178948,Private,37,>50K
40,0,0,Male,White,Husband,Sales,Married-civ-spouse,5,9th,173987,Private,51,<=50K
40,0,7298,Male,White,Husband,Exec-managerial,Married-civ-spouse,10,Some-college,34419,Private,45,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,224849,Private,27,<=50K
20,0,0,Male,White,Own-child,Other-service,Never-married,10,Some-college,249857,Private,18,<=50K
40,0,0,Female,White,Unmarried,Machine-op-inspct,Divorced,9,HS-grad,340458,Private,34,<=50K
25,2377,0,Male,White,Husband,Sales,Married-civ-spouse,16,Doctorate,427422,Self-emp-not-inc,66,>50K
35,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,175643,Private,36,<=50K
40,0,0,Female,White,Unmarried,Exec-managerial,Divorced,13,Bachelors,297485,Private,35,<=50K
45,0,0,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,232954,Private,27,<=50K
40,0,1831,Female,White,Own-child,Exec-managerial,Divorced,10,Some-college,326330,Private,29,<=50K
40,0,0,Female,White,Own-child,Adm-clerical,Never-married,9,HS-grad,109419,Private,25,<=50K
32,0,0,Male,White,Own-child,Other-service,Never-married,10,Some-college,127768,Private,22,>50K
48,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,10,Some-college,252986,Private,41,>50K
20,0,0,Male,White,Own-child,Transport-moving,Never-married,12,Assoc-acdm,380544,Private,20,<=50K
40,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,306108,Private,52,<=50K
37,0,0,Female,Black,Unmarried,Other-service,Separated,10,Some-college,232855,Private,34,<=50K
45,0,0,Male,White,Not-in-family,Prof-specialty,Divorced,15,Prof-school,130126,Private,44,>50K
40,0,0,Female,White,Not-in-family,Sales,Divorced,14,Masters,194231,Private,50,>50K
50,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,197038,Self-emp-inc,49,>50K
28,0,0,Male,White,Husband,Other-service,Married-civ-spouse,15,Prof-school,26109,State-gov,71,<=50K
25,0,0,Male,Black,Other-relative,Other-service,Never-married,9,HS-grad,285671,Private,20,<=50K
60,0,0,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,103948,Self-emp-inc,59,>50K
42,0,0,Female,White,Not-in-family,Exec-managerial,Divorced,10,Some-college,40319,Private,38,<=50K
40,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,159028,Local-gov,55,<=50K
20,0,0,Female,White,Unmarried,Other-service,Never-married,5,9th,98675,Private,17,<=50K
55,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,90758,Private,45,>50K
30,0,0,Male,Amer-Indian-Eskimo,Unmarried,Craft-repair,Divorced,9,HS-grad,75435,Self-emp-not-inc,43,<=50K
25,0,0,Male,White,Own-child,Other-service,Never-married,8,12th,219189,Private,19,<=50K
40,0,0,Female,White,Own-child,Other-service,Divorced,9,HS-grad,203463,Private,33,<=50K
40,0,0,Male,White,Not-in-family,Exec-managerial,Never-married,9,HS-grad,187635,Private,63,<=50K
50,0,8614,Male,White,Not-in-family,Farming-fishing,Divorced,9,HS-grad,154641,Self-emp-not-inc,39,>50K
40,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,27153,Private,34,<=50K
40,0,0,Male,White,Unmarried,Machine-op-inspct,Never-married,12,Assoc-acdm,150324,Private,31,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,8,12th,83704,Private,21,<=50K
36,0,0,Female,White,Other-relative,Adm-clerical,Never-married,11,Assoc-voc,176262,Private,23,<=50K
8,0,0,Female,White,Own-child,Handlers-cleaners,Never-married,10,Some-college,179423,Private,20,<=50K
60,0,0,Male,White,Not-in-family,Sales,Divorced,13,Bachelors,168038,Private,45,>50K
50,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,108765,Private,59,<=50K
35,0,0,Female,White,Unmarried,Adm-clerical,Widowed,9,HS-grad,188220,Local-gov,66,>50K
35,1887,0,Female,White,Wife,Prof-specialty,Married-civ-spouse,11,Assoc-voc,292855,Private,37,>50K
40,0,0,Male,White,Own-child,Craft-repair,Divorced,10,Some-college,114870,Private,29,<=50K
40,0,0,Female,Asian-Pac-Islander,Not-in-family,Exec-managerial,Divorced,13,Bachelors,77723,State-gov,32,<=50K
50,1902,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,13,Bachelors,284166,Private,39,>50K
45,0,0,Female,White,Unmarried,Exec-managerial,Widowed,9,HS-grad,133902,Private,57,<=50K
40,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,191318,Private,57,>50K
60,0,0,Male,White,Not-in-family,Sales,Married-spouse-absent,9,HS-grad,67794,Self-emp-inc,50,<=50K
65,0,15024,Male,White,Husband,Farming-fishing,Married-civ-spouse,13,Bachelors,357679,Self-emp-inc,44,>50K
40,0,0,Male,Black,Husband,Craft-repair,Married-civ-spouse,11,Assoc-voc,117872,Private,56,>50K
48,0,0,Female,White,Not-in-family,Exec-managerial,Never-married,14,Masters,55929,Private,26,<=50K
65,0,0,Male,White,Own-child,Farming-fishing,Never-married,11,Assoc-voc,34307,Self-emp-not-inc,26,<=50K
40,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,13,Bachelors,246038,Private,33,>50K
60,0,0,Male,White,Husband,Farming-fishing,Married-civ-spouse,11,Assoc-voc,147258,Self-emp-not-inc,36,>50K
40,0,0,Male,White,Husband,Sales,Married-civ-spouse,10,Some-college,329144,Private,45,>50K
38,1669,0,Female,White,Not-in-family,Prof-specialty,Divorced,16,Doctorate,52953,Local-gov,56,<=50K
25,0,0,Male,Black,Not-in-family,Other-service,Never-married,10,Some-college,391171,Private,23,<=50K
40,0,0,Male,White,Not-in-family,Prof-specialty,Divorced,13,Bachelors,223242,Local-gov,35,<=50K
32,0,7688,Female,White,Wife,Prof-specialty,Married-civ-spouse,13,Bachelors,103925,Private,39,>50K
40,0,0,Male,White,Not-in-family,Craft-repair,Divorced,9,HS-grad,38240,Private,45,<=50K
25,0,0,Female,White,Own-child,Sales,Never-married,10,Some-college,148444,Private,21,<=50K
40,0,0,Male,White,Husband,Adm-clerical,Married-civ-spouse,9,HS-grad,110257,State-gov,56,<=50K
40,0,0,Female,White,Own-child,Handlers-cleaners,Never-married,9,HS-grad,101345,Federal-gov,31,<=50K
36,0,0,Male,Black,Not-in-family,Transport-moving,Never-married,8,12th,268098,Private,44,<=50K
40,0,5013,Male,White,Husband,Handlers-cleaners,Married-civ-spouse,9,HS-grad,288825,Private,31,<=50K
38,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,9,HS-grad,162688,Private,20,<=50K
40,0,0,Male,White,Husband,Adm-clerical,Married-civ-spouse,9,HS-grad,184099,Federal-gov,44,>50K
23,0,0,Female,White,Own-child,Other-service,Never-married,10,Some-college,307496,Private,19,<=50K
40,0,0,Female,White,Not-in-family,Sales,Never-married,10,Some-college,267955,Private,23,<=50K
15,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,204516,State-gov,29,<=50K
30,0,0,Female,White,Not-in-family,Other-service,Separated,10,Some-college,167771,Private,33,<=50K
48,0,0,Male,White,Not-in-family,Exec-managerial,Divorced,9,HS-grad,345073,Private,46,>50K
60,0,15024,Male,White,Husband,Sales,Married-civ-spouse,10,Some-college,306156,Self-emp-inc,36,>50K
30,0,9386,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,37203,Self-emp-not-inc,70,>50K
37,0,0,Female,White,Not-in-family,Handlers-cleaners,Never-married,9,HS-grad,185097,Private,19,<=50K
40,0,0,Female,Black,Own-child,Exec-managerial,Married-civ-spouse,10,Some-college,144808,Private,29,<=50K
50,0,0,Male,White,Unmarried,Sales,Never-married,12,Assoc-acdm,187203,Private,34,<=50K
40,0,0,Male,White,Not-in-family,Exec-managerial,Never-married,10,Some-college,125089,Private,26,<=50K
40,0,0,Female,White,Not-in-family,Exec-managerial,Never-married,13,Bachelors,289458,Private,30,<=50K
40,0,0,Female,White,Not-in-family,Adm-clerical,Never-married,10,Some-college,144798,Private,34,<=50K
48,0,0,Male,White,Own-child,Sales,Never-married,9,HS-grad,207513,Private,28,<=50K
50,0,20051,Male,White,Husband,Adm-clerical,Married-civ-spouse,13,Bachelors,199949,Private,76,>50K
40,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,8,12th,213024,Private,19,<=50K
40,0,2829,Male,White,Husband,Craft-repair,Married-civ-spouse,6,10th,213140,Private,45,<=50K
30,0,0,Male,Asian-Pac-Islander,Not-in-family,Prof-specialty,Never-married,10,Some-college,83374,Self-emp-not-inc,24,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,13,Bachelors,192939,Private,37,>50K
30,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,13,Bachelors,424494,Private,24,<=50K
42,0,0,Female,White,Not-in-family,Adm-clerical,Never-married,13,Bachelors,215243,Private,24,<=50K
45,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,30682,Private,40,>50K
20,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,10,Some-college,306639,Private,20,<=50K
40,0,0,Male,White,Husband,Handlers-cleaners,Married-civ-spouse,7,11th,218678,Local-gov,23,<=50K
40,0,0,Female,Other,Not-in-family,Other-service,Never-married,10,Some-college,219130,Private,25,<=50K
30,0,0,Female,White,Other-relative,Prof-specialty,Never-married,12,Assoc-acdm,180624,Private,64,<=50K
55,1977,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,200190,Local-gov,53,>50K
40,0,0,Female,White,Own-child,Adm-clerical,Married-civ-spouse,10,Some-college,194472,Private,28,<=50K
40,0,0,Male,Black,Husband,Prof-specialty,Married-civ-spouse,14,Masters,205767,Local-gov,52,>50K
50,0,0,Male,Black,Not-in-family,Prof-specialty,Never-married,15,Prof-school,249870,Private,28,<=50K
55,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,12,Assoc-acdm,211242,Private,31,>50K
10,0,0,Female,White,Not-in-family,Prof-specialty,Never-married,13,Bachelors,149912,Private,77,<=50K
40,0,0,Male,White,Own-child,Tech-support,Never-married,9,HS-grad,85389,Private,22,<=50K
55,0,0,Male,White,Not-in-family,Exec-managerial,Never-married,13,Bachelors,329980,Private,38,<=50K
