elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
3296,353,23,297,-6,1852,173,192,152,511,2,38,7
3201,353,13,42,6,1514,196,216,157,847,2,21,7
3194,63,10,192,44,1321,229,221,124,1072,2,21,1
3144,27,20,384,47,1146,207,192,114,1302,2,21,1
3107,3,15,408,33,999,198,209,147,1536,2,21,1
3141,332,25,497,106,902,153,198,180,1742,2,23,1
3182,341,9,607,173,819,201,226,165,1978,2,23,1
3181,70,5,454,64,742,225,230,140,2069,2,21,1
3156,82,10,218,39,720,235,222,118,1962,2,21,1
3120,55,11,60,3,742,227,215,120,1888,2,21,1
3073,35,17,60,4,834,216,201,116,1775,2,21,1
3051,94,15,90,-3,957,242,216,99,1678,2,21,1
2930,87,32,42,-17,1124,247,171,28,1595,2,32,1
2845,85,13,85,8,1249,238,218,109,1510,2,22,1
2850,299,11,85,6,1253,189,236,187,1365,2,22,1
2941,297,33,277,116,1209,110,208,228,1261,2,32,1
3075,301,22,467,258,1200,155,225,208,1179,2,32,1
3131,356,17,636,327,1213,190,206,152,1142,2,32,1
3127,346,11,824,340,1271,199,223,162,1154,2,30,1
3150,306,13,990,380,1328,183,232,189,1205,2,30,1
3193,298,16,793,-9,1422,175,233,198,1302,2,30,1
3254,291,12,618,51,1521,186,238,192,1416,2,12,1
3228,110,21,430,52,1448,251,211,78,1570,2,12,2
3158,95,14,255,13,1415,242,218,102,1722,2,12,1
3112,87,17,90,33,1415,243,209,90,1825,2,23,1
3079,28,9,85,6,1448,217,220,138,1802,2,31,1
3056,24,9,234,9,1356,215,220,141,1806,2,31,1
3039,28,13,382,14,1168,215,212,132,1836,2,31,1
3002,46,16,488,-6,966,223,202,108,1897,2,31,1
2961,60,17,361,9,806,231,202,97,1974,2,23,1
2920,37,9,150,-2,644,220,219,134,2099,2,23,1
2905,310,20,30,14,577,160,221,199,1936,2,23,1
2943,122,4,256,87,571,228,236,143,1761,2,31,1
2917,46,13,124,22,631,224,211,119,1602,2,31,2
2888,340,14,255,18,757,189,218,168,1437,2,31,2
2909,30,19,391,61,891,211,194,113,1348,2,32,2
2901,26,8,418,156,1064,216,222,142,1283,2,32,1
2864,63,8,360,121,1231,228,223,128,1260,2,31,2
2805,79,20,90,53,1463,242,201,81,1283,2,32,5
2794,256,30,120,34,1678,139,242,233,1348,2,12,2
2884,323,16,295,79,1900,177,221,183,1451,2,31,1
2863,13,20,218,42,2097,196,195,131,1566,2,32,1
3180,341,19,361,141,108,176,208,169,2139,1,21,1
3214,18,6,330,15,391,216,227,149,1181,1,22,1
3234,292,8,570,50,607,199,239,180,973,1,22,1
3237,332,11,458,92,531,193,225,172,1380,1,23,2
3250,342,18,361,52,916,180,210,167,1463,1,23,2
3242,353,11,433,44,1100,201,221,158,1532,1,31,1
3249,45,28,600,54,934,214,166,69,1641,1,32,1
3166,327,19,510,0,726,170,215,183,1758,1,32,1
3180,50,24,450,14,488,222,180,79,1911,1,32,1
3150,327,16,342,5,285,181,221,179,2059,1,31,1
3211,355,12,726,135,330,201,219,156,1976,2,32,2
3212,32,20,553,136,540,211,191,109,1879,2,32,2
3170,39,13,402,94,780,220,210,122,1793,2,32,2
3153,18,19,360,77,990,202,198,127,1742,2,32,2
3176,338,19,391,100,1230,174,209,172,1712,2,32,2
3163,30,18,451,93,1440,212,198,117,1714,2,32,2
3127,35,16,212,20,1680,216,202,117,1747,2,32,2
3100,7,10,30,5,1871,208,220,149,1802,2,22,2
3118,338,19,201,61,2037,175,210,171,1892,2,32,2
3151,343,13,400,110,2193,192,219,165,1991,2,32,2
3093,60,28,469,185,2374,229,170,56,2100,2,32,1
3019,8,14,361,107,2456,202,211,144,2110,2,32,1
3007,45,25,170,82,2564,217,176,80,2148,2,32,1
2917,64,14,0,0,2671,232,210,107,2201,2,22,1
3035,228,22,240,114,2826,182,254,202,2297,2,30,2
3062,269,20,437,141,2958,164,243,216,2389,2,22,2
3156,305,13,671,235,3119,184,233,189,2513,2,30,1
3223,251,28,878,302,3268,148,246,227,2634,2,26,2
3379,163,22,150,-2,2894,234,240,124,805,2,34,7
3350,278,5,0,0,2609,206,241,173,553,2,34,7
3300,329,12,0,0,2356,190,225,174,390,2,34,7
3280,21,18,150,-1,2163,206,199,126,365,2,34,7
3301,331,23,300,73,1919,160,205,181,488,2,38,7
3210,11,5,95,19,1482,215,230,152,914,2,21,1
3185,55,10,258,48,1296,226,220,127,1138,2,21,1
3150,24,19,420,53,1149,206,194,119,1339,2,21,1
3117,339,18,446,43,1008,178,211,170,1572,2,21,1
3162,322,24,537,127,920,151,208,193,1777,2,23,1
3186,7,8,636,69,832,210,224,151,2012,2,31,1
3179,69,6,430,62,765,226,228,136,2081,2,21,1
3152,67,9,201,35,750,229,222,125,1978,2,21,1
3120,58,13,67,14,779,229,211,113,1908,2,21,1
3074,35,16,90,5,875,216,202,117,1786,2,21,1
3036,97,25,120,40,999,251,195,57,1694,2,21,1
2902,87,24,90,-42,1189,247,192,60,1591,2,32,1
2836,284,4,30,-5,1304,209,240,169,1448,2,22,1
2874,298,25,150,35,1266,141,222,217,1307,2,32,1
2985,297,29,342,161,1233,125,216,224,1209,2,32,1
3097,307,18,531,284,1230,166,226,199,1136,2,32,1
3140,13,16,679,336,1248,203,205,136,1110,2,32,1
3134,338,10,865,347,1310,198,226,167,1130,2,30,1
3159,313,11,969,-43,1366,189,231,182,1187,2,30,1
3211,282,16,726,8,1477,174,239,205,1307,2,32,1
3256,156,11,553,53,1528,233,241,139,1429,2,12,2
3202,97,21,362,26,1465,248,205,75,1591,2,12,2
3151,70,8,192,18,1441,229,225,129,1748,2,30,1
3092,74,21,30,12,1451,239,195,77,1846,2,23,1
3078,20,8,150,9,1492,215,224,145,1830,2,31,1
3057,18,10,297,13,1315,213,220,143,1842,2,31,1
3040,18,15,446,18,1132,208,208,134,1878,2,31,1
3000,30,19,424,-8,937,211,196,116,1945,2,23,1
2951,52,19,295,0,787,226,197,97,2026,2,23,1
2920,49,10,108,-2,658,224,219,128,2094,2,23,1
2921,312,17,60,30,603,171,225,193,1933,2,23,1
2939,86,3,258,46,607,224,234,145,1742,2,31,1
2915,48,13,150,20,671,224,212,120,1608,2,31,2
2893,351,14,258,10,767,195,216,159,1477,2,31,2
2924,18,19,402,66,892,202,198,127,1387,2,32,2
2907,16,10,457,162,1062,211,219,143,1318,2,32,1
2870,63,10,391,127,1224,229,221,124,1291,2,31,2
2826,67,19,153,74,1425,235,199,87,1302,2,32,5
2772,250,25,85,12,1664,158,248,222,1366,2,12,2
2881,292,19,295,120,1883,164,233,208,1463,2,12,2
2875,17,19,256,54,2079,200,196,128,1573,2,32,1
2859,13,20,134,34,2239,197,195,130,1722,2,32,1
3191,339,11,395,152,120,196,224,167,2118,1,21,1
3223,353,14,360,24,433,195,214,156,1168,1,22,1
3237,319,5,570,53,618,208,235,167,990,1,22,1
3240,308,9,474,95,552,196,235,178,1358,1,23,2
3251,338,10,395,53,957,198,226,167,1500,1,23,2
3259,355,23,492,61,1116,175,192,149,1584,1,32,1
3244,56,27,594,78,908,226,171,61,1682,1,32,1
3197,319,21,457,31,671,161,215,192,1818,1,32,1
3174,56,24,420,8,466,228,183,76,1953,1,32,1
3163,275,16,618,97,153,176,242,205,2097,2,32,2
3221,339,19,716,145,361,177,210,170,1987,2,32,2
3211,20,17,531,135,601,207,203,129,1883,2,32,2
3171,355,13,418,95,811,199,218,156,1813,2,32,2
3162,348,19,391,86,1050,180,204,160,1761,2,32,2
3189,337,13,424,113,1260,190,221,170,1741,2,32,2
3160,30,16,390,32,1500,214,204,122,1749,2,32,2
3128,27,13,180,21,1710,214,212,131,1783,2,32,2
3110,0,11,30,5,1933,203,219,153,1851,2,22,2
3127,345,15,240,70,2079,189,215,164,1932,2,32,2
3157,17,8,466,116,2259,214,223,146,2048,2,32,2
3090,48,29,474,185,2356,217,164,63,2130,2,32,1
3026,7,22,324,108,2455,187,190,134,2147,2,32,1
3007,52,24,170,88,2553,224,182,79,2183,2,32,1
2943,253,30,60,27,2696,140,243,232,2258,2,32,2
3031,215,17,256,110,2821,201,254,185,2336,2,30,2
3086,272,26,488,165,2975,143,237,228,2445,2,30,2
3164,303,5,696,243,3118,206,237,170,2554,2,30,1
3370,159,23,120,-11,2932,237,237,116,845,2,34,7
3350,270,3,30,2,2619,212,240,166,573,2,34,7
3307,316,17,30,10,2368,173,223,190,418,2,34,7
3285,28,19,192,3,2148,209,194,115,400,2,38,7
3237,81,24,30,9,1648,244,189,61,767,2,38,7
3210,39,3,134,19,1476,220,232,149,953,2,38,1
3185,53,10,300,48,1294,226,219,127,1177,2,21,1
3154,34,20,450,57,1153,213,193,108,1376,2,21,1
3144,321,27,497,72,1006,142,203,195,1637,2,23,1
3184,333,17,591,155,931,180,216,175,1842,2,23,1
3187,22,5,553,70,825,217,229,149,2106,2,31,1
3174,49,5,351,57,782,222,229,142,2066,2,21,1
3141,49,10,150,24,785,224,218,127,1974,2,21,1
3107,44,14,90,1,836,222,210,119,1889,2,21,1
3067,49,14,124,9,949,225,210,116,1771,2,21,1
2989,73,24,108,24,1082,239,186,64,1689,2,32,1
2870,99,26,124,-58,1250,252,195,54,1527,2,32,1
2843,14,2,30,1,1348,217,235,155,1387,2,22,1
2910,299,28,212,76,1283,132,217,220,1250,2,32,1
3026,287,37,408,202,1260,96,209,240,1159,2,32,1
3124,304,23,595,311,1261,151,222,208,1095,2,32,1
3142,21,16,743,344,1289,208,204,129,1080,2,30,1
3142,337,11,932,361,1354,196,225,168,1113,2,30,1
3170,320,11,902,-32,1415,191,229,178,1182,2,30,1
3222,276,18,685,19,1518,170,241,210,1298,2,32,1
3244,137,18,511,41,1546,245,230,107,1425,2,12,2
3191,85,16,323,15,1489,241,211,96,1592,2,12,1
3149,58,7,150,16,1470,226,225,133,1752,2,30,1
3087,49,10,0,0,1485,224,219,128,1872,2,23,1
3081,30,8,192,12,1517,218,223,140,1860,2,31,1
3060,18,9,339,16,1302,213,220,144,1875,2,31,1
3046,16,16,488,24,1123,204,204,133,1914,2,23,1
3004,27,20,382,-4,934,206,191,114,1984,2,23,1
2950,43,19,255,-1,792,220,194,102,2066,2,23,1
2920,36,8,67,-2,674,220,221,137,2090,2,23,1
2932,319,14,95,41,631,183,226,183,1931,2,23,1
2939,35,4,277,46,636,219,231,148,1764,2,31,1
2920,47,12,180,25,698,224,213,121,1632,2,31,2
2900,350,18,283,14,793,186,208,158,1504,2,32,2
2934,24,17,424,74,914,208,200,124,1415,2,32,2
2913,40,7,485,168,1082,221,224,138,1347,2,31,1
2872,65,11,395,129,1242,230,218,120,1321,2,31,2
2831,66,17,162,79,1441,234,202,94,1332,2,32,5
2759,258,10,42,0,1650,197,246,188,1385,2,12,1
2873,268,23,256,112,1867,155,242,223,1476,2,12,2
2889,28,17,295,68,2061,211,201,122,1581,2,32,1
2872,11,21,175,47,2281,193,194,132,1725,2,32,1
3178,301,31,342,140,134,120,210,222,2213,1,21,1
3224,301,13,331,25,426,184,234,190,1209,1,22,1
3236,339,3,541,37,604,212,234,160,1032,1,22,1
3359,25,16,124,28,594,211,204,126,870,1,39,2
3254,314,13,421,56,949,184,229,185,1521,1,23,2
3272,351,27,516,74,1120,161,182,151,1611,1,32,1
3254,62,27,573,88,912,231,173,57,1708,1,32,1
3204,318,20,430,38,677,164,218,192,1842,1,32,1
3181,59,23,390,15,474,230,185,76,1976,1,32,1
3170,320,4,258,25,258,209,236,165,2143,1,31,1
3224,337,20,732,83,277,172,208,173,2058,2,32,2
3231,42,14,616,155,514,222,209,120,1947,2,32,2
3198,48,18,484,122,722,224,198,102,1869,2,32,2
3171,7,14,420,95,962,201,211,145,1806,2,32,2
3189,343,15,446,113,1172,188,216,166,1776,2,32,2
3175,52,8,466,47,1411,225,223,133,1772,2,32,2
3143,59,11,268,15,1621,228,216,119,1795,2,32,2
3109,36,6,30,2,1861,220,226,142,1851,2,22,2
3133,338,19,153,61,2037,175,210,171,1922,2,32,2
3154,270,9,390,113,2210,198,243,185,2028,2,32,2
3142,57,21,553,234,2297,229,190,83,2138,2,32,2
3072,17,40,417,154,2389,156,126,79,2167,2,32,1
3037,54,25,234,112,2497,226,178,72,2200,2,32,1
2919,58,4,0,0,2638,223,230,143,2268,2,22,1
3016,231,23,218,95,2779,179,254,205,2352,2,30,2
3073,260,25,454,152,2932,152,244,225,2457,2,30,2
3162,248,4,663,241,3076,211,243,170,2563,2,30,2
3353,173,16,90,8,2884,229,246,144,808,2,34,7
3304,18,16,0,0,2490,206,205,133,499,2,34,7
3300,14,21,170,12,2215,196,193,128,421,2,38,7
3230,24,13,30,2,1615,212,212,134,834,2,38,7
3205,36,10,234,27,1403,219,218,133,1075,2,38,1
3177,35,11,391,61,1253,219,215,130,1271,2,21,1
3137,345,26,503,57,1061,160,190,162,1587,2,23,1
3183,342,20,591,134,977,174,205,168,1790,2,23,1
3195,19,9,648,78,886,214,222,144,2024,2,31,1
3182,55,6,446,65,824,224,227,139,2134,2,21,1
3156,41,9,234,39,810,221,221,134,2033,2,21,1
3131,39,17,124,25,837,219,201,112,1964,2,21,1
3088,38,15,150,4,927,218,205,118,1839,2,21,1
3041,62,28,175,45,1045,231,172,55,1749,2,21,1
2912,96,30,134,-52,1209,251,182,0,1572,2,32,1
2839,87,5,30,2,1340,227,231,138,1423,2,22,1
2874,294,29,134,31,1332,128,219,225,1273,2,32,1
3000,297,29,362,173,1293,129,217,222,1155,2,32,1
3109,305,19,573,291,1290,164,226,201,1077,2,32,1
3158,14,18,721,351,1307,201,200,133,1050,2,32,1
3146,352,13,900,355,1366,197,218,158,1071,2,30,1
3170,334,14,949,-32,1423,186,220,173,1131,2,30,1
3210,302,10,725,7,1516,191,235,184,1240,2,30,1
3248,137,10,541,45,1594,235,237,132,1364,2,12,2
3206,119,11,362,23,1530,239,231,121,1528,2,12,1
3154,63,10,150,9,1501,229,221,124,1710,2,30,1
3099,73,19,0,0,1511,239,200,84,1905,2,23,1
3086,26,8,180,9,1550,216,222,142,1890,2,31,1
3066,18,8,342,15,1343,214,223,145,1902,2,23,1
3056,10,16,488,29,1165,201,206,140,1936,2,23,1
3020,26,23,382,0,977,202,184,109,2002,2,23,1
2966,41,21,255,3,834,217,188,97,2081,2,23,1
2926,53,10,67,0,713,226,219,127,2132,2,23,1
2935,335,16,85,29,663,182,217,173,1974,2,23,1
2943,21,6,306,76,663,216,227,148,1806,2,31,1
2929,49,10,212,34,713,224,219,128,1674,2,31,2
2910,354,19,295,15,805,185,203,153,1544,2,32,2
2943,0,16,424,76,918,194,208,149,1454,2,32,2
2916,52,6,524,171,1082,223,227,140,1383,2,31,1
2880,68,10,430,137,1237,231,220,121,1353,2,31,2
2841,60,13,201,89,1431,230,212,113,1358,2,32,2
2765,52,15,0,0,1611,227,206,108,1397,2,22,1
2840,252,26,190,79,1825,153,247,225,1477,2,12,2
2902,29,7,350,81,2017,218,224,142,1574,2,31,1
2888,7,22,234,63,2240,188,192,135,1710,2,32,1
2876,16,23,124,32,2223,194,187,121,1847,2,32,1
3205,304,11,127,6,60,190,234,185,1822,1,22,1
3227,299,13,335,28,446,183,235,192,1224,1,22,1
3240,325,10,573,41,644,196,230,173,1026,1,22,1
3372,19,11,134,27,594,212,217,141,870,1,39,2
3264,62,9,466,66,1040,228,221,126,1575,1,23,1
3293,342,20,558,95,1095,174,205,167,1651,1,12,1
3233,55,25,509,67,859,226,178,71,1765,1,32,1
3218,329,16,390,52,655,180,219,178,1884,1,32,1
3177,8,13,360,11,430,205,215,146,2038,1,32,1
3171,70,10,216,26,255,231,221,123,2186,1,31,1
3234,357,14,726,93,313,197,213,153,2069,2,32,2
3237,27,16,636,161,518,211,203,124,1974,2,32,2
3199,48,20,497,123,755,223,191,94,1888,2,32,2
3181,358,17,450,105,964,193,207,150,1836,2,32,2
3194,349,14,480,118,1203,193,216,160,1804,2,32,2
3178,34,13,459,50,1413,218,212,128,1802,2,32,2
3145,32,14,228,17,1652,216,210,126,1830,2,32,2
3112,24,9,30,2,1862,215,220,141,1879,2,22,2
3145,343,15,190,73,2079,188,215,165,1962,2,32,2
3154,318,13,395,113,2205,187,228,182,2054,2,32,2
3139,50,26,558,234,2279,221,173,71,2180,2,32,2
3078,46,21,433,160,2362,221,189,93,2197,2,32,1
3043,79,24,255,124,2471,243,190,63,2230,2,32,1
2946,73,24,60,30,2579,239,187,65,2279,2,32,1
2997,239,23,182,76,2736,170,252,213,2368,2,32,2
3050,259,6,391,129,2870,206,244,176,2455,2,22,1
3374,122,22,42,-7,3036,251,216,80,953,2,34,7
3341,85,17,30,14,2585,242,208,89,576,2,34,7
3330,7,13,108,33,2336,203,213,146,459,2,38,7
3293,79,43,67,38,1731,233,128,0,750,2,39,7
3217,8,12,162,12,1513,206,216,147,979,2,38,1
3197,41,13,319,34,1358,221,210,122,1170,2,38,1
3167,48,12,510,64,1200,224,214,122,1395,2,21,1
3188,334,26,577,116,1036,152,196,178,1710,2,23,1
3205,12,13,685,182,953,207,214,143,1943,2,31,1
3191,39,6,541,74,874,220,227,142,2148,2,21,1
3172,53,10,324,55,840,226,219,127,2096,2,21,1
3150,21,15,190,44,849,209,207,132,2021,2,21,1
3109,31,15,153,3,914,215,207,125,1909,2,21,1
3073,32,13,190,9,1015,216,210,127,1812,2,21,1
2983,73,31,150,18,1167,238,166,36,1621,2,32,1
2846,117,12,67,6,1333,240,229,118,1442,2,22,1
2855,298,14,108,12,1376,180,234,194,1284,2,32,1
2973,290,33,313,143,1328,113,216,233,1154,2,32,1
3099,310,20,541,276,1320,160,222,200,1063,2,32,1
3166,299,13,700,355,1328,182,234,193,1024,2,32,1
3153,3,15,872,363,1376,198,209,147,1031,2,30,1
3169,333,19,997,-33,1434,172,211,177,1082,2,30,1
3204,312,14,769,1,1517,183,229,187,1183,2,30,1
3245,247,12,577,42,1616,196,249,191,1302,2,12,1
3207,126,11,382,4,1572,239,233,123,1464,2,12,1
3183,57,13,216,28,1537,228,213,116,1621,2,30,1
3126,68,21,30,10,1533,236,194,80,1814,2,23,1
3096,8,10,95,13,1559,208,220,149,1924,2,31,1
3076,15,15,319,15,1437,205,207,136,1924,2,23,1
3068,8,16,446,28,1256,200,207,142,1948,2,23,1
3050,28,22,433,7,1064,206,187,109,2003,2,23,1
3007,44,26,277,-1,914,216,174,79,2072,2,23,1
2939,30,10,124,-5,778,217,217,135,2174,2,23,1
2932,341,16,30,9,706,184,214,168,2060,2,23,1
2950,11,5,228,71,690,215,230,152,1889,2,31,1
2942,27,8,268,47,713,217,222,141,1752,2,31,1
2918,31,12,268,23,797,216,213,130,1616,2,31,2
2941,329,23,384,58,890,158,205,183,1517,2,32,2
2927,37,12,541,77,1040,219,212,126,1434,2,31,2
2897,77,12,518,154,1189,235,218,113,1392,2,31,2
2860,49,10,295,109,1374,224,218,127,1381,2,31,2
2804,63,26,95,47,1549,233,178,62,1406,2,32,5
2808,251,28,124,47,1784,147,246,228,1482,2,12,2
2902,247,9,331,136,1974,201,247,184,1571,2,12,2
2901,10,21,297,76,2195,193,193,132,1698,2,32,1
2895,5,27,175,56,2280,175,178,131,1829,2,32,1
3154,291,25,319,111,127,143,227,220,2316,1,39,1
3203,272,7,170,4,42,202,242,179,1861,1,22,1
3242,2,12,201,43,301,203,216,151,1370,1,22,1
3244,320,16,400,45,511,178,224,185,1190,1,22,1
3268,312,23,666,84,738,153,217,201,977,1,21,1
3364,66,12,190,19,531,232,215,114,933,1,39,2
3262,342,10,513,64,1107,198,224,165,1622,1,23,1
3302,337,5,618,104,1041,208,232,163,1704,1,12,1
3220,34,20,446,54,808,212,192,107,1822,1,32,1
3230,18,12,335,64,579,210,214,139,1963,1,32,1
3186,11,18,313,41,366,198,200,136,2122,1,31,1
3186,303,30,618,45,190,124,210,219,2172,2,32,2
3243,358,11,745,167,408,203,220,155,2053,2,31,2
3237,17,20,600,161,612,199,194,125,1967,2,32,2
3194,18,15,495,118,849,207,207,134,1892,2,32,2
3191,353,20,481,115,1057,182,202,155,1850,2,32,2
3203,36,14,518,127,1296,218,208,123,1830,2,32,2
3170,42,12,365,42,1505,222,213,124,1839,2,32,2
3143,28,12,134,15,1744,215,213,133,1878,2,22,2
3129,336,16,60,19,1954,182,216,172,1935,2,22,2
3152,357,12,285,82,2147,200,217,154,2026,2,32,2
3174,5,18,488,133,2201,195,203,143,2125,2,32,2
3109,38,21,524,197,2297,215,189,100,2222,2,32,1
3059,32,16,361,135,2388,215,203,120,2240,2,32,1
2962,80,22,90,46,2538,243,194,69,2300,2,32,1
2971,241,24,120,50,2676,166,251,216,2374,2,32,2
3054,33,13,360,133,2828,217,212,128,2469,2,30,2
3129,258,26,570,208,2970,151,245,226,2568,2,30,2
3341,61,7,0,0,2596,226,225,133,600,2,34,7
3337,8,13,127,37,2349,204,213,145,488,2,38,7
3269,75,36,30,14,1723,237,149,0,792,2,39,7
3222,20,11,228,27,1487,212,217,140,1047,2,38,1
3187,45,12,404,37,1318,223,214,123,1265,2,38,1
3174,349,32,560,89,1114,146,170,151,1604,2,23,1
3206,347,17,658,147,1026,186,211,162,1834,2,23,1
3203,34,9,664,86,942,219,221,138,2037,2,31,1
3184,31,6,443,67,878,219,228,145,2173,2,21,1
3166,23,10,277,49,870,214,219,140,2089,2,21,1
3138,42,19,180,32,902,219,195,104,1997,2,21,1
3101,39,15,210,0,979,219,205,117,1892,2,21,1
3046,56,26,216,81,1110,227,176,67,1698,2,21,1
2908,95,40,150,58,1252,247,150,0,1533,2,32,1
2846,303,7,30,5,1423,202,237,174,1338,2,22,1
2979,289,31,323,145,1358,119,219,231,1128,2,32,1
3106,314,20,552,283,1350,162,220,196,1034,2,23,1
3166,281,15,722,353,1358,176,240,203,994,2,23,1
3162,6,17,892,368,1405,197,205,142,1001,2,30,1
3180,337,22,990,-22,1463,168,205,173,1053,2,32,1
3209,318,13,759,6,1544,187,228,182,1158,2,30,1
3241,227,10,564,38,1641,206,250,180,1279,2,12,1
3207,88,7,361,4,1601,231,228,129,1443,2,30,1
3186,56,13,201,10,1567,228,213,116,1602,2,30,1
3125,33,19,0,0,1565,213,196,112,1822,2,23,1
3101,13,13,134,18,1595,207,212,141,1952,2,31,1
3086,7,22,361,25,1425,187,190,134,1956,2,23,1
3077,8,18,488,37,1249,195,200,139,1983,2,23,1
3054,30,21,391,11,1062,208,188,108,2040,2,23,1
3005,48,27,234,-3,918,218,169,69,2112,2,23,1
2942,30,10,85,-2,792,217,218,136,2215,2,23,1
2944,336,16,67,21,730,183,217,172,2059,2,23,1
2951,38,6,268,72,720,220,227,143,1891,2,31,1
2943,41,10,285,48,750,221,218,131,1758,2,31,1
2923,352,14,309,28,836,195,216,158,1626,2,31,2
2957,334,20,426,74,932,170,209,176,1532,2,32,2
2927,50,11,582,77,1082,225,216,124,1455,2,31,2
2892,80,11,503,149,1231,234,221,118,1418,2,31,2
2854,57,13,247,101,1440,228,211,114,1415,2,31,2
2776,62,22,30,13,1641,233,189,79,1455,2,32,1
2831,251,27,180,70,1852,150,246,226,1532,2,12,2
2907,280,7,390,141,2041,202,241,178,1626,2,12,2
2913,356,23,283,83,2262,175,191,148,1758,2,32,1
2901,25,26,170,53,2274,197,173,101,1891,2,32,1
3158,284,24,339,112,150,147,232,222,2325,1,39,1
3202,297,4,212,3,60,208,238,169,1900,1,22,1
3229,305,21,120,41,108,159,224,204,1570,1,22,1
3248,359,12,216,49,306,202,219,153,1384,1,22,1
3256,306,15,437,57,543,178,231,192,1182,1,22,1
3267,317,20,641,68,726,163,218,193,1019,1,21,1
3376,18,3,190,31,553,217,233,153,914,1,39,2
3268,2,11,541,70,1123,205,219,151,1651,1,23,1
3301,118,10,592,140,1019,238,231,122,1744,1,12,1
3230,22,18,424,64,816,206,199,125,1848,1,32,1
3234,0,11,306,68,591,204,220,153,1987,1,32,1
3196,0,10,306,30,408,206,222,154,2123,1,31,1
3169,314,29,564,28,150,131,203,206,2230,2,32,2
3243,302,4,680,102,335,207,238,169,2121,2,32,2
3255,23,23,661,179,560,200,183,111,2017,2,31,2
3212,33,20,552,136,765,212,192,109,1945,2,32,2
3199,354,19,510,123,1001,186,204,154,1889,2,32,2
3214,9,18,540,138,1209,197,202,138,1864,2,32,2
3186,52,13,421,58,1448,226,211,116,1864,2,32,2
3158,34,17,212,30,1657,215,201,117,1889,2,32,2
3123,315,9,0,0,1896,196,233,176,1945,2,22,2
3148,292,4,210,53,2096,207,239,170,2017,2,32,2
3177,331,20,437,136,2155,169,211,179,2121,2,32,2
3156,50,24,607,247,2223,223,181,79,2230,2,32,2
3088,37,22,446,170,2321,214,187,99,2260,2,32,1
3030,107,22,272,107,2419,251,207,71,2289,2,32,1
2940,77,21,42,14,2546,241,197,76,2345,2,32,1
2999,255,25,210,78,2708,153,246,225,2435,2,32,2
3061,264,30,450,140,2866,131,237,236,2536,2,22,2
3343,340,6,30,2,2608,207,231,163,624,2,34,7
3343,9,12,150,46,2362,206,215,146,518,2,38,7
3262,58,22,0,0,1716,230,187,79,834,2,38,7
3228,12,9,212,17,1530,211,221,147,1034,2,38,1
3201,53,12,382,25,1380,227,215,120,1222,2,38,1
3204,337,31,607,123,1115,138,181,173,1670,2,23,1
3215,352,14,698,156,1048,195,215,157,1871,2,31,1
3201,30,8,618,84,949,218,223,141,2103,2,21,1
3185,30,8,433,68,904,218,223,141,2188,2,21,1
3168,18,12,268,62,902,211,215,139,2097,2,21,1
3132,40,18,210,26,949,218,197,107,1991,2,21,1
3090,46,15,242,6,1050,224,207,114,1806,2,21,1
3023,97,27,218,58,1172,251,190,49,1632,2,32,1
2855,108,15,67,12,1337,245,221,100,1445,2,22,1
2851,326,12,67,10,1461,191,227,175,1296,2,22,1
3107,312,22,532,283,1380,156,218,200,1015,2,23,1
3157,288,17,721,340,1385,169,236,206,967,2,23,1
3172,10,19,891,368,1426,196,199,136,967,2,32,1
3186,329,22,1012,-16,1484,162,208,182,1015,2,32,1
3210,321,13,779,7,1560,185,227,181,1116,2,30,1
3236,247,5,579,33,1652,209,244,173,1237,2,30,1
3212,90,7,366,9,1637,231,229,132,1401,2,30,1
3194,38,8,216,18,1600,220,222,137,1560,2,30,1
3145,56,13,0,0,1591,228,213,116,1756,2,23,1
